,Imports (MW),Exports (MW),Net Import/Exports (MW),Power Generated (MW),Ontario Demand (MW),Total Emissions (tonnes),CO2e Intensity (g/kWh),nuclear (%),hydro (%),gas (%),wind (%),biofuel (%),solar (%),nuclear (MW),hydro (MW),gas (MW),wind (MW),biofuel (MW),solar (MW)
2023-09-27 04:00:00-04:00,112.0,2278.0,2166.0,14247.0,12081.0,540.0,38.0,60.4,22.7,8.8,8.1,0.0,0.0,8611.0,3232.0,1248.0,1156.0,0.0,0.0
2023-09-27 05:00:00-04:00,112.0,2179.0,2067.0,14341.0,12274.0,658.0,46.0,60.2,21.2,11.5,7.1,0.0,0.0,8632.0,3036.0,1648.0,1025.0,0.0,0.0
2023-09-27 06:00:00-04:00,112.0,1512.0,1400.0,14024.0,12624.0,639.0,46.0,61.6,19.4,13.1,5.9,0.0,0.0,8639.0,2723.0,1838.0,824.0,0.0,0.0
2023-09-27 07:00:00-04:00,245.0,987.0,742.0,14516.0,13774.0,689.0,47.0,59.7,18.6,15.5,6.2,0.0,0.0,8667.0,2696.0,2256.0,897.0,0.0,0.0
2023-09-27 08:00:00-04:00,238.0,1341.0,1103.0,15874.0,14771.0,777.0,49.0,54.6,20.4,15.4,9.5,0.0,0.0,8672.0,3239.0,2448.0,1508.0,0.0,7.0
2023-09-27 09:00:00-04:00,350.0,1483.0,1133.0,16165.0,15032.0,791.0,49.0,53.6,21.1,15.4,9.5,0.0,0.4,8669.0,3414.0,2482.0,1532.0,0.0,68.0
2023-09-27 10:00:00-04:00,57.0,1558.0,1501.0,16478.0,14977.0,781.0,47.0,52.6,21.7,14.9,9.6,0.0,1.2,8669.0,3575.0,2454.0,1590.0,0.0,190.0
2023-09-27 11:00:00-04:00,58.0,1600.0,1542.0,16428.0,14886.0,786.0,48.0,52.8,20.0,15.0,10.5,0.0,1.7,8673.0,3290.0,2460.0,1725.0,0.0,280.0
2023-09-27 12:00:00-04:00,99.0,1823.0,1724.0,16664.0,14940.0,815.0,49.0,52.0,19.6,15.2,11.3,0.0,1.9,8663.0,3261.0,2529.0,1891.0,0.0,320.0
2023-09-27 13:00:00-04:00,118.0,1883.0,1765.0,16660.0,14895.0,801.0,48.0,52.1,19.5,15.0,11.3,0.0,2.1,8684.0,3251.0,2501.0,1878.0,0.0,346.0
2023-09-27 14:00:00-04:00,58.0,1937.0,1879.0,16900.0,15021.0,752.0,44.0,51.4,22.1,14.3,10.3,0.0,1.9,8691.0,3739.0,2411.0,1743.0,0.0,316.0
2023-09-27 15:00:00-04:00,58.0,1735.0,1677.0,16878.0,15201.0,730.0,43.0,51.2,22.1,14.0,10.7,0.0,1.9,8646.0,3733.0,2367.0,1813.0,0.0,319.0
2023-09-27 16:00:00-04:00,24.0,1514.0,1490.0,17078.0,15588.0,822.0,48.0,50.9,21.1,15.2,11.1,0.0,1.6,8700.0,3597.0,2597.0,1904.0,0.0,280.0
2023-09-27 17:00:00-04:00,136.0,1576.0,1440.0,17301.0,15861.0,916.0,53.0,50.2,21.5,16.4,10.6,0.0,1.3,8689.0,3716.0,2840.0,1828.0,0.0,228.0
2023-09-27 18:00:00-04:00,821.0,1567.0,746.0,16946.0,16200.0,929.0,55.0,51.2,21.8,16.9,9.5,0.0,0.6,8673.0,3693.0,2862.0,1610.0,0.0,108.0
2023-09-27 19:00:00-04:00,1027.0,1541.0,514.0,16757.0,16243.0,925.0,55.0,51.8,21.4,17.0,9.6,0.0,0.1,8679.0,3594.0,2856.0,1611.0,0.0,17.0
2023-09-27 20:00:00-04:00,1083.0,1685.0,602.0,17029.0,16427.0,901.0,53.0,51.0,22.5,16.4,10.1,0.0,0.0,8685.0,3837.0,2793.0,1714.0,0.0,0.0
2023-09-27 21:00:00-04:00,918.0,1642.0,724.0,16921.0,16197.0,857.0,51.0,51.3,21.0,15.8,11.9,0.0,0.0,8681.0,3558.0,2672.0,2010.0,0.0,0.0
2023-09-27 22:00:00-04:00,311.0,1703.0,1392.0,16799.0,15407.0,831.0,49.0,51.7,19.7,15.5,13.1,0.0,0.0,8679.0,3309.0,2606.0,2205.0,0.0,0.0
2023-09-27 23:00:00-04:00,57.0,1876.0,1819.0,16322.0,14503.0,734.0,45.0,53.2,17.9,14.4,14.4,0.0,0.0,8686.0,2920.0,2358.0,2358.0,0.0,0.0
2023-09-28 00:00:00-04:00,75.0,1842.0,1767.0,15298.0,13531.0,671.0,44.0,56.8,18.5,14.4,10.4,0.0,0.0,8685.0,2824.0,2196.0,1593.0,0.0,0.0
2023-09-28 01:00:00-04:00,112.0,2141.0,2029.0,14790.0,12761.0,672.0,45.0,58.7,18.3,12.1,10.8,0.0,0.0,8688.0,2713.0,1793.0,1596.0,0.0,0.0
2023-09-28 02:00:00-04:00,112.0,2097.0,1985.0,14327.0,12342.0,536.0,37.0,60.7,19.2,8.6,11.6,0.0,0.0,8695.0,2747.0,1230.0,1655.0,0.0,0.0
2023-09-28 03:00:00-04:00,112.0,2601.0,2489.0,14598.0,12109.0,587.0,40.0,59.6,20.9,9.3,10.2,0.0,0.0,8702.0,3049.0,1352.0,1495.0,0.0,0.0
2023-09-28 04:00:00-04:00,112.0,1936.0,1824.0,13894.0,12070.0,603.0,43.0,62.8,18.7,10.1,8.4,0.0,0.0,8719.0,2601.0,1400.0,1174.0,0.0,0.0
2023-09-28 05:00:00-04:00,112.0,2330.0,2218.0,14326.0,12108.0,670.0,47.0,60.9,18.6,11.8,8.7,0.0,0.0,8730.0,2661.0,1693.0,1242.0,0.0,0.0
2023-09-28 06:00:00-04:00,112.0,2350.0,2238.0,14766.0,12528.0,682.0,46.0,59.1,18.7,13.3,8.9,0.0,0.0,8734.0,2763.0,1960.0,1309.0,0.0,0.0
2023-09-28 07:00:00-04:00,163.0,1907.0,1744.0,15364.0,13620.0,747.0,49.0,56.8,19.4,15.6,8.1,0.0,0.0,8734.0,2982.0,2396.0,1252.0,0.0,0.0
2023-09-28 08:00:00-04:00,70.0,1645.0,1575.0,16334.0,14759.0,896.0,55.0,53.5,20.7,18.0,7.8,0.0,0.1,8737.0,3378.0,2938.0,1272.0,0.0,9.0
2023-09-28 09:00:00-04:00,278.0,1528.0,1250.0,16372.0,15122.0,904.0,55.0,53.4,21.1,18.2,7.0,0.0,0.4,8743.0,3454.0,2977.0,1138.0,0.0,60.0
2023-09-28 10:00:00-04:00,133.0,1452.0,1319.0,16361.0,15042.0,896.0,55.0,53.4,23.0,17.4,5.4,0.0,0.8,8743.0,3759.0,2847.0,888.0,0.0,124.0
2023-09-28 11:00:00-04:00,57.0,1455.0,1398.0,16485.0,15087.0,954.0,58.0,53.0,22.2,19.1,4.5,0.0,1.2,8735.0,3655.0,3156.0,735.0,0.0,204.0
2023-09-28 12:00:00-04:00,140.0,1437.0,1297.0,16359.0,15062.0,990.0,61.0,53.5,22.2,18.7,4.1,0.0,1.5,8754.0,3627.0,3055.0,674.0,0.0,249.0
2023-09-28 13:00:00-04:00,67.0,1468.0,1401.0,16398.0,14997.0,962.0,59.0,53.6,22.3,17.9,4.4,0.0,1.8,8785.0,3660.0,2932.0,718.0,0.0,303.0
2023-09-28 14:00:00-04:00,163.0,1481.0,1318.0,16349.0,15031.0,892.0,55.0,53.8,23.6,16.6,4.3,0.0,1.8,8790.0,3859.0,2706.0,702.0,0.0,292.0
2023-09-28 15:00:00-04:00,57.0,1487.0,1430.0,16548.0,15118.0,904.0,55.0,53.1,24.2,16.4,4.6,0.0,1.7,8781.0,4006.0,2713.0,761.0,0.0,287.0
2023-09-28 16:00:00-04:00,59.0,1507.0,1448.0,16700.0,15252.0,972.0,58.0,52.5,24.3,17.2,4.3,0.0,1.7,8775.0,4051.0,2876.0,716.0,1.0,281.0
2023-09-28 17:00:00-04:00,248.0,1562.0,1314.0,17000.0,15686.0,1046.0,62.0,51.6,25.1,18.5,3.8,0.0,0.9,8766.0,4274.0,3149.0,652.0,1.0,158.0
2023-09-28 18:00:00-04:00,960.0,1406.0,446.0,16597.0,16151.0,1034.0,62.0,52.8,24.5,18.6,3.7,0.0,0.4,8762.0,4072.0,3081.0,618.0,0.0,64.0
2023-09-28 19:00:00-04:00,1141.0,1590.0,449.0,16694.0,16245.0,1095.0,66.0,52.4,24.8,19.5,3.3,0.0,0.1,8747.0,4133.0,3251.0,554.0,0.0,9.0
2023-09-28 20:00:00-04:00,1369.0,1640.0,271.0,16719.0,16448.0,1137.0,68.0,52.3,23.3,20.7,3.7,0.0,0.0,8739.0,3901.0,3457.0,622.0,0.0,0.0
2023-09-28 21:00:00-04:00,1167.0,1517.0,350.0,16630.0,16280.0,1122.0,67.0,52.5,22.5,20.9,4.1,0.0,0.0,8733.0,3738.0,3477.0,682.0,0.0,0.0
2023-09-28 22:00:00-04:00,747.0,1473.0,726.0,16315.0,15589.0,1092.0,67.0,53.5,22.3,20.3,3.9,0.0,0.0,8731.0,3637.0,3318.0,629.0,0.0,0.0
2023-09-28 23:00:00-04:00,57.0,1456.0,1399.0,15898.0,14499.0,1076.0,68.0,55.0,21.5,20.1,3.3,0.0,0.0,8751.0,3417.0,3199.0,531.0,0.0,0.0
2023-09-29 00:00:00-04:00,57.0,1676.0,1619.0,15255.0,13636.0,937.0,61.0,57.3,20.4,18.4,3.8,0.0,0.0,8747.0,3109.0,2812.0,587.0,0.0,0.0
2023-09-29 01:00:00-04:00,112.0,1807.0,1695.0,14386.0,12691.0,778.0,54.0,60.8,19.4,17.0,2.8,0.0,0.0,8746.0,2787.0,2450.0,403.0,0.0,0.0
2023-09-29 02:00:00-04:00,112.0,1389.0,1277.0,13882.0,12605.0,490.0,35.0,63.0,20.2,12.5,4.3,0.0,0.0,8743.0,2809.0,1738.0,592.0,0.0,0.0
2023-09-29 03:00:00-04:00,112.0,1365.0,1253.0,13585.0,12332.0,475.0,35.0,64.4,23.1,8.7,3.8,0.0,0.0,8743.0,3143.0,1177.0,522.0,0.0,0.0
2023-09-29 04:00:00-04:00,126.0,1298.0,1172.0,13517.0,12345.0,499.0,37.0,64.8,22.1,10.2,3.0,0.0,0.0,8753.0,2982.0,1383.0,399.0,0.0,0.0
2023-09-29 05:00:00-04:00,112.0,1252.0,1140.0,13689.0,12549.0,547.0,40.0,64.2,19.7,14.1,2.0,0.0,0.0,8784.0,2702.0,1928.0,275.0,0.0,0.0
2023-09-29 06:00:00-04:00,188.0,1193.0,1005.0,14454.0,13449.0,811.0,56.0,60.7,19.7,18.0,1.6,0.0,0.0,8776.0,2844.0,2597.0,237.0,0.0,0.0
2023-09-29 07:00:00-04:00,134.0,1555.0,1421.0,15617.0,14196.0,1041.0,67.0,56.2,22.5,19.9,1.4,0.0,0.0,8784.0,3509.0,3110.0,214.0,0.0,0.0
2023-09-29 08:00:00-04:00,133.0,1335.0,1202.0,16216.0,15014.0,1186.0,73.0,54.1,22.9,21.4,1.4,0.0,0.1,8777.0,3720.0,3473.0,228.0,0.0,18.0
2023-09-29 09:00:00-04:00,69.0,1365.0,1296.0,16520.0,15224.0,1299.0,79.0,53.3,22.4,22.8,1.1,0.0,0.4,8799.0,3704.0,3770.0,184.0,0.0,63.0
2023-09-29 10:00:00-04:00,70.0,1426.0,1356.0,16493.0,15137.0,1243.0,75.0,53.6,22.8,22.0,0.8,0.0,0.9,8833.0,3757.0,3626.0,125.0,0.0,152.0
2023-09-29 11:00:00-04:00,57.0,1678.0,1621.0,16809.0,15188.0,1331.0,79.0,52.6,22.2,23.3,0.6,0.0,1.2,8841.0,3736.0,3922.0,99.0,2.0,209.0
2023-09-29 12:00:00-04:00,57.0,1670.0,1613.0,16861.0,15248.0,1287.0,76.0,52.5,22.2,23.2,0.7,0.0,1.5,8849.0,3735.0,3904.0,113.0,0.0,260.0
2023-09-29 13:00:00-04:00,57.0,1661.0,1604.0,16942.0,15338.0,1260.0,74.0,52.2,22.9,22.5,0.8,0.0,1.7,8850.0,3872.0,3808.0,128.0,0.0,284.0
2023-09-29 14:00:00-04:00,150.0,1626.0,1476.0,16876.0,15400.0,1190.0,70.0,52.5,23.1,21.5,0.9,0.0,1.9,8867.0,3894.0,3632.0,156.0,0.0,327.0
2023-09-29 15:00:00-04:00,167.0,1420.0,1253.0,16641.0,15388.0,1140.0,69.0,53.2,23.8,20.3,0.9,0.0,1.8,8858.0,3956.0,3370.0,157.0,0.0,300.0
2023-09-29 16:00:00-04:00,361.0,1407.0,1046.0,16638.0,15592.0,1101.0,66.0,53.3,24.6,19.4,1.0,0.0,1.7,8865.0,4096.0,3232.0,159.0,0.0,286.0
2023-09-29 17:00:00-04:00,791.0,1459.0,668.0,16531.0,15863.0,1106.0,67.0,53.6,24.7,19.7,0.7,0.0,1.3,8863.0,4075.0,3259.0,116.0,0.0,218.0
2023-09-29 18:00:00-04:00,945.0,1523.0,578.0,16796.0,16218.0,1145.0,68.0,52.9,25.2,20.5,0.9,0.0,0.6,8880.0,4226.0,3443.0,149.0,0.0,98.0
2023-09-29 19:00:00-04:00,1145.0,1559.0,414.0,16712.0,16298.0,1141.0,68.0,53.1,25.3,20.3,1.1,0.0,0.1,8880.0,4236.0,3393.0,184.0,0.0,19.0
2023-09-29 20:00:00-04:00,1133.0,1732.0,599.0,16986.0,16387.0,1202.0,71.0,52.3,25.8,20.6,1.4,0.0,0.0,8880.0,4376.0,3497.0,233.0,0.0,0.0
2023-09-29 21:00:00-04:00,1033.0,1622.0,589.0,16692.0,16103.0,1121.0,67.0,53.2,25.3,19.7,1.9,0.0,0.0,8880.0,4219.0,3284.0,309.0,0.0,0.0
2023-09-29 22:00:00-04:00,327.0,1301.0,974.0,16424.0,15450.0,1057.0,64.0,54.0,24.4,19.0,2.6,0.0,0.0,8876.0,4004.0,3116.0,428.0,0.0,0.0
2023-09-29 23:00:00-04:00,49.0,961.0,912.0,15475.0,14563.0,925.0,60.0,57.3,22.5,18.1,2.1,0.0,0.0,8865.0,3487.0,2804.0,319.0,0.0,0.0
2023-09-30 00:00:00-04:00,49.0,1440.0,1391.0,15044.0,13653.0,815.0,54.0,59.0,22.8,16.8,1.4,0.1,0.0,8869.0,3429.0,2523.0,213.0,10.0,0.0
2023-09-30 02:00:00-04:00,64.0,1391.0,1327.0,13589.0,12262.0,452.0,33.0,65.3,20.5,12.2,1.5,0.4,0.0,8879.0,2789.0,1661.0,209.0,51.0,0.0
2023-09-30 03:00:00-04:00,64.0,1233.0,1169.0,13090.0,11921.0,422.0,32.0,68.0,21.8,8.9,1.0,0.4,0.0,8895.0,2856.0,1160.0,128.0,51.0,0.0
2023-09-30 04:00:00-04:00,64.0,1261.0,1197.0,13004.0,11807.0,393.0,30.0,68.4,22.8,7.6,0.9,0.4,0.0,8891.0,2961.0,986.0,115.0,51.0,0.0
2023-09-30 05:00:00-04:00,64.0,1243.0,1179.0,13007.0,11828.0,342.0,26.0,68.4,21.7,8.6,0.9,0.4,0.0,8901.0,2818.0,1116.0,121.0,51.0,0.0
2023-09-30 06:00:00-04:00,64.0,1550.0,1486.0,13405.0,11919.0,372.0,28.0,66.4,21.3,11.2,0.7,0.4,0.0,8899.0,2852.0,1508.0,96.0,50.0,0.0
2023-09-30 07:00:00-04:00,64.0,1604.0,1540.0,13882.0,12342.0,432.0,31.0,64.1,21.4,13.2,0.9,0.4,0.0,8903.0,2974.0,1838.0,118.0,49.0,0.0
2023-09-30 08:00:00-04:00,9.0,1404.0,1395.0,14258.0,12863.0,535.0,38.0,62.4,22.3,13.8,1.1,0.4,0.1,8899.0,3175.0,1965.0,161.0,50.0,8.0
2023-09-30 09:00:00-04:00,9.0,1295.0,1286.0,14565.0,13279.0,545.0,37.0,61.1,23.7,13.3,1.0,0.3,0.5,8895.0,3454.0,1936.0,150.0,50.0,80.0
2023-09-30 10:00:00-04:00,9.0,1313.0,1304.0,14984.0,13680.0,673.0,45.0,59.3,24.1,14.6,0.7,0.3,0.8,8890.0,3616.0,2193.0,109.0,51.0,125.0
2023-09-30 11:00:00-04:00,9.0,1611.0,1602.0,15464.0,13862.0,791.0,51.0,57.4,24.3,15.8,0.5,0.6,1.3,8884.0,3763.0,2449.0,74.0,94.0,200.0
2023-09-30 12:00:00-04:00,88.0,1704.0,1616.0,15726.0,14110.0,889.0,57.0,56.5,24.0,17.1,0.4,0.3,1.6,8893.0,3767.0,2697.0,57.0,55.0,257.0
2023-09-30 13:00:00-04:00,96.0,1792.0,1696.0,16003.0,14307.0,982.0,61.0,55.6,22.9,19.2,0.3,0.3,1.8,8891.0,3660.0,3076.0,42.0,53.0,281.0
2023-09-30 14:00:00-04:00,97.0,1950.0,1853.0,16334.0,14481.0,1040.0,64.0,54.4,22.5,20.5,0.4,0.3,1.9,8887.0,3677.0,3350.0,61.0,53.0,306.0
2023-09-30 15:00:00-04:00,85.0,1965.0,1880.0,16574.0,14694.0,1073.0,65.0,53.5,22.8,20.6,0.6,0.3,2.1,8873.0,3787.0,3415.0,101.0,53.0,345.0
2023-09-30 16:00:00-04:00,117.0,1925.0,1808.0,16836.0,15028.0,1170.0,69.0,52.7,23.0,21.2,1.0,0.3,1.8,8865.0,3877.0,3565.0,166.0,53.0,310.0
2023-09-30 17:00:00-04:00,140.0,1791.0,1651.0,17230.0,15579.0,1279.0,74.0,51.5,23.3,22.6,1.0,0.3,1.3,8865.0,4009.0,3902.0,178.0,53.0,223.0
2023-09-30 18:00:00-04:00,389.0,1425.0,1036.0,17214.0,16178.0,1281.0,74.0,51.6,23.6,23.2,0.7,0.3,0.7,8884.0,4054.0,3987.0,120.0,53.0,116.0
2023-09-30 19:00:00-04:00,858.0,1549.0,691.0,17028.0,16337.0,1200.0,70.0,52.2,25.1,21.6,0.6,0.3,0.1,8896.0,4271.0,3677.0,108.0,53.0,23.0
2023-09-30 20:00:00-04:00,851.0,1564.0,713.0,16888.0,16175.0,1184.0,70.0,52.7,25.2,21.2,0.7,0.3,0.0,8899.0,4249.0,3572.0,115.0,53.0,0.0
2023-09-30 21:00:00-04:00,735.0,1411.0,676.0,16408.0,15732.0,1072.0,65.0,54.3,25.0,19.7,0.7,0.3,0.0,8903.0,4108.0,3228.0,119.0,50.0,0.0
2023-09-30 22:00:00-04:00,170.0,1522.0,1352.0,16349.0,14997.0,1154.0,71.0,54.5,23.3,21.1,0.7,0.3,0.0,8909.0,3817.0,3457.0,118.0,48.0,0.0
2023-09-30 23:00:00-04:00,51.0,1299.0,1248.0,15460.0,14212.0,988.0,64.0,57.7,22.0,19.4,0.6,0.3,0.0,8921.0,3405.0,2997.0,88.0,49.0,0.0
2023-10-01 00:00:00-04:00,77.0,1398.0,1321.0,14669.0,13348.0,795.0,54.0,60.8,21.0,17.1,0.7,0.3,0.0,8922.0,3082.0,2508.0,108.0,49.0,0.0
2023-10-01 01:00:00-04:00,93.0,1327.0,1234.0,13896.0,12662.0,618.0,44.0,64.3,19.5,15.0,0.8,0.4,0.0,8933.0,2715.0,2078.0,118.0,52.0,0.0
2023-10-01 02:00:00-04:00,27.0,1083.0,1056.0,13204.0,12148.0,506.0,38.0,67.8,20.3,10.7,0.8,0.4,0.0,8951.0,2684.0,1412.0,107.0,50.0,0.0
2023-10-01 03:00:00-04:00,23.0,1227.0,1204.0,12968.0,11764.0,390.0,30.0,69.0,22.6,7.2,0.9,0.4,0.0,8943.0,2926.0,932.0,118.0,49.0,0.0
2023-10-01 04:00:00-04:00,57.0,1130.0,1073.0,12689.0,11616.0,346.0,27.0,70.5,22.0,6.4,0.7,0.4,0.0,8940.0,2790.0,818.0,93.0,48.0,0.0
2023-10-01 05:00:00-04:00,37.0,1209.0,1172.0,12783.0,11611.0,464.0,36.0,69.9,20.2,8.7,0.8,0.4,0.0,8940.0,2579.0,1115.0,101.0,48.0,0.0
2023-10-01 06:00:00-04:00,92.0,1369.0,1277.0,12849.0,11572.0,484.0,38.0,69.5,19.5,9.6,1.0,0.4,0.0,8935.0,2504.0,1234.0,127.0,49.0,0.0
2023-10-01 07:00:00-04:00,92.0,1411.0,1319.0,13009.0,11690.0,434.0,33.0,68.7,19.9,9.6,1.4,0.4,0.0,8935.0,2594.0,1252.0,177.0,51.0,0.0
2023-10-01 08:00:00-04:00,36.0,1425.0,1389.0,13638.0,12249.0,527.0,39.0,65.5,21.7,11.6,0.8,0.4,0.1,8932.0,2963.0,1576.0,104.0,52.0,11.0
2023-10-01 09:00:00-04:00,36.0,1345.0,1309.0,14108.0,12799.0,630.0,45.0,63.3,22.4,12.7,0.6,0.4,0.7,8933.0,3164.0,1787.0,79.0,52.0,93.0
2023-10-01 10:00:00-04:00,113.0,1409.0,1296.0,14579.0,13283.0,695.0,48.0,61.3,23.0,13.5,0.5,0.4,1.4,8930.0,3346.0,1973.0,80.0,52.0,198.0
2023-10-01 11:00:00-04:00,96.0,1029.0,933.0,14598.0,13665.0,727.0,50.0,61.2,21.5,14.6,0.5,0.4,1.9,8927.0,3138.0,2129.0,73.0,52.0,279.0
2023-10-01 12:00:00-04:00,123.0,979.0,856.0,15078.0,14222.0,801.0,53.0,59.0,21.3,16.7,0.5,0.3,2.1,8903.0,3210.0,2512.0,79.0,52.0,322.0
2023-10-01 13:00:00-04:00,122.0,1543.0,1421.0,16060.0,14639.0,1049.0,65.0,55.4,21.7,20.0,0.6,0.3,2.0,8903.0,3485.0,3204.0,92.0,52.0,324.0
2023-10-01 14:00:00-04:00,122.0,1944.0,1822.0,16796.0,14974.0,1224.0,73.0,53.0,21.4,22.6,0.7,0.3,2.0,8898.0,3586.0,3804.0,122.0,52.0,334.0
2023-10-01 15:00:00-04:00,188.0,1966.0,1778.0,17112.0,15334.0,1309.0,76.0,52.0,21.5,23.6,0.5,0.4,2.0,8890.0,3684.0,4040.0,92.0,61.0,345.0
2023-10-01 16:00:00-04:00,158.0,1988.0,1830.0,17567.0,15737.0,1415.0,81.0,50.5,22.1,24.5,0.7,0.3,1.8,8880.0,3888.0,4300.0,125.0,61.0,313.0
2023-10-01 17:00:00-04:00,207.0,1508.0,1301.0,17660.0,16359.0,1423.0,81.0,50.3,22.9,24.3,1.0,0.3,1.2,8891.0,4038.0,4286.0,181.0,54.0,210.0
2023-10-01 18:00:00-04:00,772.0,1471.0,699.0,17713.0,17014.0,1454.0,82.0,50.2,23.0,24.8,1.1,0.3,0.6,8893.0,4082.0,4389.0,186.0,54.0,109.0
2023-10-01 19:00:00-04:00,1000.0,1630.0,630.0,17764.0,17134.0,1462.0,82.0,50.1,23.4,24.9,1.2,0.3,0.1,8895.0,4150.0,4424.0,221.0,54.0,20.0
2023-10-01 20:00:00-04:00,1099.0,1830.0,731.0,17820.0,17089.0,1420.0,80.0,50.0,24.6,24.1,1.0,0.3,0.0,8906.0,4379.0,4298.0,183.0,54.0,0.0
2023-10-01 21:00:00-04:00,995.0,1625.0,630.0,17424.0,16794.0,1361.0,78.0,51.1,23.7,23.7,1.2,0.3,0.0,8904.0,4129.0,4136.0,203.0,52.0,0.0
2023-10-01 22:00:00-04:00,349.0,1423.0,1074.0,17052.0,15978.0,1322.0,78.0,52.2,22.7,23.3,1.5,0.3,0.0,8904.0,3878.0,3972.0,248.0,50.0,0.0
2023-10-01 23:00:00-04:00,69.0,1534.0,1465.0,16409.0,14944.0,1247.0,76.0,54.3,21.5,22.5,1.4,0.3,0.0,8912.0,3520.0,3695.0,228.0,54.0,0.0
2023-10-02 00:00:00-04:00,148.0,1354.0,1206.0,15204.0,13998.0,961.0,63.0,58.7,20.6,18.9,1.4,0.3,0.0,8926.0,3138.0,2879.0,210.0,51.0,0.0
2023-10-02 01:00:00-04:00,165.0,1464.0,1299.0,14438.0,13139.0,797.0,55.0,61.8,19.2,17.0,1.4,0.5,0.0,8927.0,2770.0,2460.0,202.0,79.0,0.0
2023-10-02 02:00:00-04:00,182.0,1224.0,1042.0,13676.0,12634.0,651.0,48.0,65.2,20.9,12.2,1.2,0.4,0.0,8921.0,2858.0,1667.0,170.0,60.0,0.0
2023-10-02 03:00:00-04:00,162.0,1333.0,1171.0,13486.0,12315.0,651.0,48.0,66.1,21.3,10.9,1.3,0.4,0.0,8913.0,2868.0,1464.0,182.0,59.0,0.0
2023-10-02 04:00:00-04:00,162.0,1521.0,1359.0,13650.0,12291.0,720.0,53.0,65.3,20.5,12.5,1.4,0.4,0.0,8907.0,2795.0,1703.0,193.0,52.0,0.0
2023-10-02 05:00:00-04:00,162.0,1695.0,1533.0,13790.0,12257.0,797.0,58.0,64.6,18.5,15.0,1.6,0.4,0.0,8902.0,2553.0,2062.0,223.0,50.0,0.0
2023-10-02 06:00:00-04:00,162.0,2074.0,1912.0,14585.0,12673.0,894.0,61.0,61.1,18.9,18.0,1.7,0.3,0.0,8908.0,2751.0,2631.0,245.0,50.0,0.0
2023-10-02 07:00:00-04:00,162.0,1946.0,1784.0,15471.0,13687.0,1013.0,65.0,57.6,20.5,19.6,2.0,0.3,0.0,8913.0,3174.0,3028.0,305.0,51.0,0.0
2023-10-02 08:00:00-04:00,114.0,1823.0,1709.0,16696.0,14987.0,1276.0,76.0,53.4,20.4,23.2,2.7,0.3,0.0,8909.0,3400.0,3870.0,459.0,50.0,8.0
2023-10-02 09:00:00-04:00,109.0,1415.0,1306.0,16530.0,15224.0,1166.0,71.0,53.9,21.3,20.7,3.3,0.3,0.5,8912.0,3527.0,3414.0,543.0,52.0,82.0
2023-10-02 10:00:00-04:00,151.0,1441.0,1290.0,16730.0,15440.0,1267.0,76.0,53.3,20.9,21.9,2.3,0.4,1.2,8915.0,3499.0,3666.0,381.0,67.0,202.0
2023-10-02 11:00:00-04:00,109.0,1459.0,1350.0,17068.0,15718.0,1448.0,85.0,52.2,20.2,23.9,1.4,0.4,1.9,8916.0,3444.0,4080.0,233.0,72.0,323.0
2023-10-02 12:00:00-04:00,136.0,1374.0,1238.0,17359.0,16121.0,1505.0,87.0,51.4,20.2,24.5,1.2,0.4,2.2,8926.0,3511.0,4259.0,200.0,78.0,385.0
2023-10-02 13:00:00-04:00,454.0,1311.0,857.0,17382.0,16525.0,1498.0,86.0,51.3,19.9,24.8,1.3,0.4,2.3,8916.0,3458.0,4309.0,221.0,74.0,404.0
2023-10-02 14:00:00-04:00,879.0,1385.0,506.0,17556.0,17050.0,1520.0,87.0,50.8,20.4,25.0,1.2,0.3,2.3,8917.0,3578.0,4388.0,213.0,52.0,408.0
2023-10-02 15:00:00-04:00,890.0,1446.0,556.0,18001.0,17445.0,1661.0,92.0,49.4,19.7,26.6,1.8,0.3,2.1,8887.0,3551.0,4791.0,327.0,61.0,384.0
2023-10-02 16:00:00-04:00,1220.0,1304.0,84.0,18053.0,17969.0,1623.0,90.0,49.5,21.0,25.6,1.8,0.4,1.8,8932.0,3784.0,4620.0,327.0,70.0,320.0
2023-10-02 17:00:00-04:00,1483.0,1133.0,-350.0,18312.0,18662.0,1706.0,93.0,48.7,21.3,26.6,1.8,0.4,1.3,8910.0,3894.0,4879.0,324.0,69.0,236.0
2023-10-02 18:00:00-04:00,2103.0,1403.0,-700.0,18528.0,19228.0,1805.0,97.0,48.0,21.9,27.4,1.7,0.4,0.6,8902.0,4051.0,5085.0,307.0,68.0,115.0
2023-10-02 19:00:00-04:00,1898.0,1201.0,-697.0,18518.0,19215.0,1921.0,104.0,48.1,20.8,28.6,2.0,0.3,0.1,8908.0,3855.0,5303.0,374.0,60.0,18.0
2023-10-02 20:00:00-04:00,1754.0,1006.0,-748.0,18234.0,18982.0,1742.0,96.0,48.8,21.9,25.8,3.1,0.3,0.0,8907.0,3992.0,4713.0,566.0,56.0,0.0
2023-10-02 21:00:00-04:00,1422.0,1301.0,-121.0,18307.0,18428.0,1679.0,92.0,48.6,21.0,26.0,4.0,0.3,0.0,8904.0,3848.0,4764.0,728.0,63.0,0.0
